dataset,model,label,predictor,feature_set,cv_mode,folds_used,positives,negatives,auroc_raw,auroc_directional,auprc,run
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.9689048458889729,0.9689048458889729,0.8968228731909204,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.9713403880070546,0.9713403880070546,0.918225882726083,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.9599185353153606,0.9599185353153606,0.8442300286423036,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,0,126,378,0.4223985890652557,0.5776014109347443,0.233164001261564,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_max_entropy,predefined_score,none,0,126,378,0.4746787603930461,0.5253212396069539,0.2442441875945607,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,0,126,378,0.4231754430167128,0.5768245569832873,0.231926281612946,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,0,126,378,0.4675820945662216,0.5324179054337784,0.2479114013409275,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,0,126,378,0.3082220542538003,0.6917779457461997,0.1748249885839461,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,0,126,378,0.6877991937515748,0.6877991937515748,0.3488333254857791,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,0,126,378,0.5183190560174686,0.5183190560174686,0.2706831607377514,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,0,126,378,0.5409003107415806,0.5409003107415806,0.2770992347767835,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,0,126,378,0.4866045183505501,0.5133954816494499,0.2442921653055428,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::topology_risk_score,predefined_score,none,0,126,378,0.3811833375325439,0.618816662467456,0.2085470814773075,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,0,126,378,0.3395376669186193,0.6604623330813807,0.1899957682403627,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,0,126,378,0.4448013773410599,0.55519862265894,0.2198992410361984,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,5,126,378,0.5951961031326111,0.5951961031326111,0.3046850800423185,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,5,126,378,0.5920886873267825,0.5920886873267825,0.3042963009837822,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,random_forest::global_features,global_features,group_kfold,5,126,378,0.4920005039052658,0.5079994960947342,0.2711292984808285,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,126,378,0.6860250272948685,0.6860250272948685,0.445549069711842,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,126,378,0.6957881918199378,0.6957881918199378,0.4572325444529609,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,5,126,378,0.6346476862349877,0.6346476862349877,0.3493592516950821,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.6943394641807341,0.6943394641807341,0.3931073144604308,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.6878096917779458,0.6878096917779458,0.3700989380627698,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.6262912572436381,0.6262912572436381,0.3333317119579504,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,0,126,378,0.8434534307550181,0.8434534307550181,0.62067633298675,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_max_entropy,predefined_score,none,0,126,378,0.4661333669270177,0.5338666330729823,0.2313936208362561,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,0,126,378,0.8483455110439238,0.8483455110439238,0.6416495909233711,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,0,126,378,0.8058075081884607,0.8058075081884607,0.5984854722982116,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,0,126,378,0.706265222138238,0.706265222138238,0.5030793752826342,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,0,126,378,0.4352376753170404,0.5647623246829596,0.2378281769042023,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,0,126,378,0.5739480977576216,0.5739480977576216,0.3168540971220167,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,0,126,378,0.611824976904342,0.611824976904342,0.3413463911830344,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,0,126,378,0.6772276811959352,0.6772276811959352,0.530420221042044,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::topology_risk_score,predefined_score,none,0,126,378,0.8184786260183086,0.8184786260183086,0.5564454162817818,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,0,126,378,0.7990047871000252,0.7990047871000252,0.6276912858921223,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,0,126,378,0.7930314100949022,0.7930314100949022,0.6202513380446111,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,5,126,378,0.7962753002435542,0.7962753002435542,0.4541615869863621,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,5,126,378,0.7999706055261612,0.7999706055261612,0.4665198946521557,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,random_forest::global_features,global_features,group_kfold,5,126,378,0.7473544973544974,0.7473544973544974,0.3726845616709414,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,126,378,0.8076971529352482,0.8076971529352482,0.5889113961499868,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,126,378,0.8050516502897456,0.8050516502897456,0.5936857998832077,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,5,126,378,0.7677206685143193,0.7677206685143193,0.409189176784702,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.797724027882758,0.797724027882758,0.558560836649853,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.793461829176115,0.793461829176115,0.5661081561613055,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.7584824053078022,0.7584824053078022,0.3886187494180297,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,predefined::global_mean_entropy,predefined_score,none,0,92,412,0.9519839594765724,0.9519839594765724,0.7819589860310543,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,predefined::global_max_entropy,predefined_score,none,0,92,412,0.353735753482482,0.6462642465175179,0.1352897553352217,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,predefined::global_mean_margin_uncertainty,predefined_score,none,0,92,412,0.9483168003376952,0.9483168003376952,0.770842067583612,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,predefined::foreground_area_frac,predefined_score,none,0,92,412,0.9621411988180666,0.9621411988180666,0.7915230926571155,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,predefined::boundary_risk_score,predefined_score,none,0,92,412,0.6555112916842549,0.6555112916842549,0.261967777783078,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,predefined::boundary_overconfidence_score,predefined_score,none,0,92,412,0.5542554875474883,0.5542554875474883,0.2128982984478855,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,predefined::boundary_abnormality_score,predefined_score,none,0,92,412,0.6036038412832418,0.6036038412832418,0.2277001187778524,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,predefined::boundary_dual_risk_score,predefined_score,none,0,92,412,0.6202379696074293,0.6202379696074293,0.2388450164248141,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,predefined::uncertainty_cluster_score,predefined_score,none,0,92,412,0.7579147319544112,0.7579147319544112,0.4591205023301383,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,predefined::topology_risk_score,predefined_score,none,0,92,412,0.8972140143520473,0.8972140143520473,0.654860856526694,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,predefined::sfrm_composite_score,predefined_score,none,0,92,412,0.84086112283664,0.84086112283664,0.5551593383304209,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,predefined::sfrm_balanced_score,predefined_score,none,0,92,412,0.8737732165470662,0.8737732165470662,0.5829248994478362,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,logistic_l2::global_features,global_features,group_kfold,5,92,412,0.9577880962431404,0.9577880962431404,0.7630007174852477,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,lasso_logistic_l1::global_features,global_features,group_kfold,5,92,412,0.9612969607429296,0.9612969607429296,0.7938502909753167,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,random_forest::global_features,global_features,group_kfold,5,92,412,0.948870831574504,0.948870831574504,0.792788361557879,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,92,412,0.9609012241452088,0.9609012241452088,0.8106845125101951,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,92,412,0.9592655128746306,0.9592655128746306,0.8043231746074728,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,random_forest::sfrm_features,sfrm_features,group_kfold,5,92,412,0.956020472773322,0.956020472773322,0.8191487302227177,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,92,412,0.9593182777543268,0.9593182777543268,0.8141529879488801,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,92,412,0.9583685099197974,0.9583685099197974,0.8066508624194255,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,92,412,0.9516146053187,0.9516146053187,0.7969939788292665,stage3_predictor_consep_grid_proto_seed42
