dataset,model,label,predictor,feature_set,cv_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction,run
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,168,0.2,34,42,9,0.2142857142857142,0.2647058823529412,1.0714285714285714,0.2462686567164179,0.0149253731343284,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,168,0.3,51,42,16,0.3809523809523809,0.3137254901960784,1.2698412698412698,0.2222222222222222,0.1111111111111111,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.0566037735849056,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.1125827814569535,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,168,0.2,34,42,0,0.0,0.0,0.0,0.3134328358208955,-0.2537313432835821,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,168,0.3,51,42,2,0.0476190476190476,0.0392156862745098,0.1587301587301587,0.3418803418803419,-0.3675213675213675,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,predefined::topology_risk_score,predefined_score,none,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.0566037735849056,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,predefined::topology_risk_score,predefined_score,none,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.1125827814569535,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,predefined::topology_risk_score,predefined_score,none,168,0.2,34,42,0,0.0,0.0,0.0,0.3134328358208955,-0.2537313432835821,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,predefined::topology_risk_score,predefined_score,none,168,0.3,51,42,0,0.0,0.0,0.0,0.358974358974359,-0.4358974358974359,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.0566037735849056,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.1125827814569535,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,168,0.2,34,42,0,0.0,0.0,0.0,0.3134328358208955,-0.2537313432835821,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,168,0.3,51,42,2,0.0476190476190476,0.0392156862745098,0.1587301587301587,0.3418803418803419,-0.3675213675213675,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.0566037735849056,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.1125827814569535,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,168,0.2,34,42,1,0.0238095238095238,0.0294117647058823,0.119047619047619,0.3059701492537313,-0.2238805970149253,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,168,0.3,51,42,3,0.0714285714285714,0.0588235294117647,0.238095238095238,0.3333333333333333,-0.3333333333333332,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,168,0.05,9,42,3,0.0714285714285714,0.3333333333333333,1.4285714285714284,0.2452830188679245,0.0188679245283018,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,168,0.1,17,42,6,0.1428571428571428,0.3529411764705882,1.4285714285714284,0.23841059602649,0.0463576158940397,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,168,0.2,34,42,17,0.4047619047619047,0.5,2.023809523809524,0.1865671641791045,0.253731343283582,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,168,0.3,51,42,24,0.5714285714285714,0.4705882352941176,1.9047619047619049,0.1538461538461538,0.3846153846153846,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,168,0.05,9,42,3,0.0714285714285714,0.3333333333333333,1.4285714285714284,0.2452830188679245,0.0188679245283018,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,168,0.1,17,42,6,0.1428571428571428,0.3529411764705882,1.4285714285714284,0.23841059602649,0.0463576158940397,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,168,0.2,34,42,17,0.4047619047619047,0.5,2.023809523809524,0.1865671641791045,0.253731343283582,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,168,0.3,51,42,24,0.5714285714285714,0.4705882352941176,1.9047619047619049,0.1538461538461538,0.3846153846153846,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,random_forest::global_features,global_features,group_kfold,168,0.05,9,42,2,0.0476190476190476,0.2222222222222222,0.9523809523809524,0.2515723270440251,-0.0062893081761006,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,random_forest::global_features,global_features,group_kfold,168,0.1,17,42,5,0.119047619047619,0.2941176470588235,1.1904761904761902,0.2450331125827814,0.0198675496688741,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,random_forest::global_features,global_features,group_kfold,168,0.2,34,42,10,0.238095238095238,0.2941176470588235,1.1904761904761902,0.2388059701492537,0.044776119402985,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,random_forest::global_features,global_features,group_kfold,168,0.3,51,42,19,0.4523809523809524,0.3725490196078431,1.507936507936508,0.1965811965811965,0.2136752136752137,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,168,0.05,9,42,7,0.1666666666666666,0.7777777777777778,3.333333333333333,0.220125786163522,0.1194968553459119,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,168,0.1,17,42,13,0.3095238095238095,0.7647058823529411,3.095238095238096,0.1920529801324503,0.2317880794701986,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,168,0.2,34,42,20,0.4761904761904761,0.5882352941176471,2.3809523809523805,0.1641791044776119,0.3432835820895522,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,168,0.3,51,42,29,0.6904761904761905,0.5686274509803921,2.301587301587302,0.1111111111111111,0.5555555555555556,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,168,0.05,9,42,7,0.1666666666666666,0.7777777777777778,3.333333333333333,0.220125786163522,0.1194968553459119,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,168,0.1,17,42,13,0.3095238095238095,0.7647058823529411,3.095238095238096,0.1920529801324503,0.2317880794701986,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,168,0.2,34,42,21,0.5,0.6176470588235294,2.5,0.1567164179104477,0.3731343283582089,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,168,0.3,51,42,31,0.7380952380952381,0.6078431372549019,2.4603174603174605,0.094017094017094,0.6239316239316239,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,168,0.05,9,42,4,0.0952380952380952,0.4444444444444444,1.9047619047619049,0.2389937106918239,0.0440251572327043,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,168,0.1,17,42,10,0.238095238095238,0.5882352941176471,2.3809523809523805,0.2119205298013245,0.152317880794702,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,168,0.2,34,42,20,0.4761904761904761,0.5882352941176471,2.3809523809523805,0.1641791044776119,0.3432835820895522,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,168,0.3,51,42,25,0.5952380952380952,0.4901960784313725,1.984126984126984,0.1452991452991453,0.4188034188034187,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,168,0.05,9,42,7,0.1666666666666666,0.7777777777777778,3.333333333333333,0.220125786163522,0.1194968553459119,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,168,0.1,17,42,12,0.2857142857142857,0.7058823529411765,2.8571428571428568,0.1986754966887417,0.2052980132450331,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,168,0.2,34,42,20,0.4761904761904761,0.5882352941176471,2.3809523809523805,0.1641791044776119,0.3432835820895522,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,168,0.3,51,42,28,0.6666666666666666,0.5490196078431373,2.2222222222222223,0.1196581196581196,0.5213675213675213,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,168,0.05,9,42,7,0.1666666666666666,0.7777777777777778,3.333333333333333,0.220125786163522,0.1194968553459119,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,168,0.1,17,42,13,0.3095238095238095,0.7647058823529411,3.095238095238096,0.1920529801324503,0.2317880794701986,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,168,0.2,34,42,22,0.5238095238095238,0.6470588235294118,2.619047619047619,0.1492537313432835,0.4029850746268657,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,168,0.3,51,42,29,0.6904761904761905,0.5686274509803921,2.301587301587302,0.1111111111111111,0.5555555555555556,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,168,0.05,9,42,5,0.119047619047619,0.5555555555555556,2.3809523809523805,0.2327044025157232,0.0691823899371069,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,168,0.1,17,42,11,0.2619047619047619,0.6470588235294118,2.619047619047619,0.2052980132450331,0.1788079470198675,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,168,0.2,34,42,18,0.4285714285714285,0.5294117647058824,2.142857142857143,0.1791044776119403,0.2835820895522388,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,168,0.3,51,42,25,0.5952380952380952,0.4901960784313725,1.984126984126984,0.1452991452991453,0.4188034188034187,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,168,0.05,9,42,9,0.2142857142857142,1.0,4.285714285714286,0.2075471698113207,0.1698113207547169,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,168,0.1,17,42,17,0.4047619047619047,1.0,4.047619047619048,0.1655629139072847,0.3377483443708609,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,168,0.2,34,42,34,0.8095238095238095,1.0,4.047619047619048,0.0597014925373134,0.7611940298507462,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,168,0.3,51,42,42,1.0,0.8235294117647058,3.333333333333333,0.0,1.0,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_max_entropy,predefined_score,none,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.0566037735849056,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_max_entropy,predefined_score,none,168,0.1,17,42,2,0.0476190476190476,0.1176470588235294,0.4761904761904761,0.2649006622516556,-0.0596026490066226,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_max_entropy,predefined_score,none,168,0.2,34,42,12,0.2857142857142857,0.3529411764705882,1.4285714285714284,0.2238805970149253,0.1044776119402984,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_max_entropy,predefined_score,none,168,0.3,51,42,14,0.3333333333333333,0.2745098039215686,1.1111111111111112,0.2393162393162393,0.0427350427350426,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,168,0.05,9,42,9,0.2142857142857142,1.0,4.285714285714286,0.2075471698113207,0.1698113207547169,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,168,0.1,17,42,17,0.4047619047619047,1.0,4.047619047619048,0.1655629139072847,0.3377483443708609,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,168,0.2,34,42,34,0.8095238095238095,1.0,4.047619047619048,0.0597014925373134,0.7611940298507462,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,168,0.3,51,42,42,1.0,0.8235294117647058,3.333333333333333,0.0,1.0,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,168,0.05,9,42,9,0.2142857142857142,1.0,4.285714285714286,0.2075471698113207,0.1698113207547169,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,168,0.1,17,42,17,0.4047619047619047,1.0,4.047619047619048,0.1655629139072847,0.3377483443708609,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,168,0.2,34,42,34,0.8095238095238095,1.0,4.047619047619048,0.0597014925373134,0.7611940298507462,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,168,0.3,51,42,42,1.0,0.8235294117647058,3.333333333333333,0.0,1.0,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,168,0.05,9,42,2,0.0476190476190476,0.2222222222222222,0.9523809523809524,0.2515723270440251,-0.0062893081761006,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,168,0.1,17,42,3,0.0714285714285714,0.1764705882352941,0.7142857142857142,0.2582781456953642,-0.0331125827814569,stage3_predictor_monuseg_point_seed42
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,168,0.2,34,42,8,0.1904761904761904,0.2352941176470588,0.9523809523809524,0.2537313432835821,-0.0149253731343284,stage3_predictor_monuseg_point_seed42
