dataset,model,label,score,ranking_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction
monuseg,point_seed7,bad_dice_lt_0.65,uncertainty_cluster_score__area_ranked,area_stratified_ranking,168,0.1,20,19,8,0.42105263157894735,0.4,4.2105263157894735,0.07432432432432433,0.3428165007112375
monuseg,point_seed7,bad_dice_lt_0.65,uncertainty_cluster_score__area_ranked,area_stratified_ranking,168,0.2,35,19,12,0.631578947368421,0.34285714285714286,3.157894736842105,0.05263157894736842,0.5346260387811634
monuseg,point_seed7,bad_dice_lt_0.65,uncertainty_cluster_score__area_ranked,area_stratified_ranking,168,0.3,53,19,13,0.6842105263157895,0.24528301886792453,2.280701754385965,0.05217391304347826,0.5386727688787185
monuseg,point_seed7,bad_dice_lt_0.65,topology_risk_score__area_ranked,area_stratified_ranking,168,0.05,10,19,6,0.3157894736842105,0.6,6.31578947368421,0.08227848101265822,0.2724850099933378
monuseg,point_seed7,bad_dice_lt_0.65,topology_risk_score__area_ranked,area_stratified_ranking,168,0.1,20,19,11,0.5789473684210527,0.55,5.7894736842105265,0.05405405405405406,0.5220483641536273
monuseg,point_seed7,bad_dice_lt_0.65,topology_risk_score__area_ranked,area_stratified_ranking,168,0.2,35,19,13,0.6842105263157895,0.37142857142857144,3.4210526315789473,0.045112781954887216,0.6011080332409973
monuseg,point_seed7,bad_dice_lt_0.65,topology_risk_score__area_ranked,area_stratified_ranking,168,0.3,53,19,15,0.7894736842105263,0.2830188679245283,2.6315789473684212,0.034782608695652174,0.6924485125858124
monuseg,point_seed7,bad_dice_lt_0.65,sfrm_composite_score__area_ranked,area_stratified_ranking,168,0.05,10,19,7,0.3684210526315789,0.7,7.368421052631578,0.0759493670886076,0.32844770153231173
monuseg,point_seed7,bad_dice_lt_0.65,sfrm_composite_score__area_ranked,area_stratified_ranking,168,0.1,20,19,12,0.631578947368421,0.6,6.31578947368421,0.0472972972972973,0.5817923186344238
monuseg,point_seed7,bad_dice_lt_0.65,sfrm_composite_score__area_ranked,area_stratified_ranking,168,0.2,35,19,14,0.7368421052631579,0.4,3.684210526315789,0.03759398496240601,0.6675900277008311
monuseg,point_seed7,bad_dice_lt_0.65,sfrm_composite_score__area_ranked,area_stratified_ranking,168,0.3,53,19,15,0.7894736842105263,0.2830188679245283,2.6315789473684212,0.034782608695652174,0.6924485125858124
monuseg,point_seed7,bad_dice_lt_0.65,sfrm_balanced_score__area_ranked,area_stratified_ranking,168,0.05,10,19,7,0.3684210526315789,0.7,7.368421052631578,0.0759493670886076,0.32844770153231173
monuseg,point_seed7,bad_dice_lt_0.65,sfrm_balanced_score__area_ranked,area_stratified_ranking,168,0.1,20,19,12,0.631578947368421,0.6,6.31578947368421,0.0472972972972973,0.5817923186344238
monuseg,point_seed7,bad_dice_lt_0.65,sfrm_balanced_score__area_ranked,area_stratified_ranking,168,0.2,35,19,15,0.7894736842105263,0.42857142857142855,3.9473684210526314,0.03007518796992481,0.7340720221606649
monuseg,point_seed7,bad_dice_lt_0.65,sfrm_balanced_score__area_ranked,area_stratified_ranking,168,0.3,53,19,15,0.7894736842105263,0.2830188679245283,2.6315789473684212,0.034782608695652174,0.6924485125858124
monuseg,point_seed7,low_boundary_dice_le_q25,global_mean_entropy__raw_global_ranking,raw_global_ranking,168,0.05,9,42,9,0.21428571428571427,1.0,4.285714285714286,0.20754716981132076,0.16981132075471694
monuseg,point_seed7,low_boundary_dice_le_q25,global_mean_entropy__raw_global_ranking,raw_global_ranking,168,0.1,17,42,11,0.2619047619047619,0.6470588235294118,2.619047619047619,0.2052980132450331,0.17880794701986757
monuseg,point_seed7,low_boundary_dice_le_q25,global_mean_entropy__raw_global_ranking,raw_global_ranking,168,0.2,34,42,11,0.2619047619047619,0.3235294117647059,1.3095238095238095,0.23134328358208955,0.07462686567164178
monuseg,point_seed7,low_boundary_dice_le_q25,global_mean_entropy__raw_global_ranking,raw_global_ranking,168,0.3,51,42,13,0.30952380952380953,0.2549019607843137,1.0317460317460319,0.24786324786324787,0.008547008547008517
monuseg,point_seed7,low_boundary_dice_le_q25,global_max_entropy__raw_global_ranking,raw_global_ranking,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
monuseg,point_seed7,low_boundary_dice_le_q25,global_max_entropy__raw_global_ranking,raw_global_ranking,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.11258278145695355
monuseg,point_seed7,low_boundary_dice_le_q25,global_max_entropy__raw_global_ranking,raw_global_ranking,168,0.2,34,42,9,0.21428571428571427,0.2647058823529412,1.0714285714285714,0.2462686567164179,0.014925373134328401
monuseg,point_seed7,low_boundary_dice_le_q25,global_max_entropy__raw_global_ranking,raw_global_ranking,168,0.3,51,42,14,0.3333333333333333,0.27450980392156865,1.1111111111111112,0.23931623931623933,0.042735042735042694
monuseg,point_seed7,low_boundary_dice_le_q25,global_mean_margin_uncertainty__raw_global_ranking,raw_global_ranking,168,0.05,9,42,9,0.21428571428571427,1.0,4.285714285714286,0.20754716981132076,0.16981132075471694
monuseg,point_seed7,low_boundary_dice_le_q25,global_mean_margin_uncertainty__raw_global_ranking,raw_global_ranking,168,0.1,17,42,11,0.2619047619047619,0.6470588235294118,2.619047619047619,0.2052980132450331,0.17880794701986757
monuseg,point_seed7,low_boundary_dice_le_q25,global_mean_margin_uncertainty__raw_global_ranking,raw_global_ranking,168,0.2,34,42,11,0.2619047619047619,0.3235294117647059,1.3095238095238095,0.23134328358208955,0.07462686567164178
monuseg,point_seed7,low_boundary_dice_le_q25,global_mean_margin_uncertainty__raw_global_ranking,raw_global_ranking,168,0.3,51,42,12,0.2857142857142857,0.23529411764705882,0.9523809523809523,0.2564102564102564,-0.02564102564102555
monuseg,point_seed7,low_boundary_dice_le_q25,foreground_area_frac__raw_global_ranking,raw_global_ranking,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
monuseg,point_seed7,low_boundary_dice_le_q25,foreground_area_frac__raw_global_ranking,raw_global_ranking,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.11258278145695355
monuseg,point_seed7,low_boundary_dice_le_q25,foreground_area_frac__raw_global_ranking,raw_global_ranking,168,0.2,34,42,0,0.0,0.0,0.0,0.31343283582089554,-0.25373134328358216
monuseg,point_seed7,low_boundary_dice_le_q25,foreground_area_frac__raw_global_ranking,raw_global_ranking,168,0.3,51,42,0,0.0,0.0,0.0,0.358974358974359,-0.4358974358974359
monuseg,point_seed7,low_boundary_dice_le_q25,boundary_risk_score__raw_global_ranking,raw_global_ranking,168,0.05,9,42,9,0.21428571428571427,1.0,4.285714285714286,0.20754716981132076,0.16981132075471694
monuseg,point_seed7,low_boundary_dice_le_q25,boundary_risk_score__raw_global_ranking,raw_global_ranking,168,0.1,17,42,16,0.38095238095238093,0.9411764705882353,3.8095238095238093,0.17218543046357615,0.3112582781456954
monuseg,point_seed7,low_boundary_dice_le_q25,boundary_risk_score__raw_global_ranking,raw_global_ranking,168,0.2,34,42,23,0.5476190476190477,0.6764705882352942,2.738095238095238,0.1417910447761194,0.4328358208955224
monuseg,point_seed7,low_boundary_dice_le_q25,boundary_risk_score__raw_global_ranking,raw_global_ranking,168,0.3,51,42,26,0.6190476190476191,0.5098039215686274,2.0634920634920637,0.13675213675213677,0.45299145299145294
