dataset,variant,patch_id,baseline_dice,dice,boundary_dice,aji,pq,confounder_fpr
consep,drop_P,train_12_y384_x384,0.5916817359929172,0.5904932735499463,0.4380745041190363,0.3037885874649205,0.1450042876388607,0.30150462962962965
consep,drop_P,train_12_y384_x512,0.7901826905371806,0.7762591275084018,0.6865367469152142,0.47622996130458817,0.3609135595278934,0.3067781690140845
consep,drop_P,train_12_y384_x640,0.7321554770341683,0.7093432007427443,0.6643104643127906,0.450228065468205,0.31355516966468433,0.323375
consep,drop_P,train_12_y512_x0,0.8219178082273098,0.8268980477298526,0.6821068360223345,0.5511440107671601,0.4025485141487714,0.28875
consep,drop_P,train_12_y512_x128,0.6973442019537905,0.7172163074599528,0.5868068140705545,0.47887864823348697,0.3180390779605105,0.2711588541666667
consep,drop_P,train_12_y512_x256,0.571894536570484,0.6226969292490602,0.485855263166351,0.4321223709369025,0.22358148479848752,0.2013221153846154
consep,drop_P,train_12_y512_x384,0.648111332019612,0.6520458265253013,0.4819277108556124,0.36566830576665177,0.1908946871336698,0.13206845238095238
consep,drop_P,train_12_y512_x512,0.8139245752201419,0.8133258363815951,0.6925787021287353,0.6301558203483043,0.5515287688994245,0.3736007462686567
consep,drop_P,train_12_y512_x640,0.7527882673245562,0.7438860521388168,0.653871511247133,0.5645409950946041,0.468098873049803,0.32970063025210083
consep,drop_P,train_12_y640_x0,0.6155242850832718,0.6226501604941472,0.505603985071432,0.3648310387984981,0.09921875,0.2545955882352941
consep,drop_P,train_12_y640_x128,0.6541353383603119,0.6833829154405703,0.584485190420748,0.5190445448676565,0.2677102738672157,0.25643382352941174
consep,drop_P,train_12_y640_x256,0.8189738625450643,0.8500244259965791,0.7657992565142825,0.6875515251442704,0.5172795271716025,0.18513257575757575
consep,drop_P,train_12_y640_x384,0.6490233144407995,0.6473951715486851,0.5929180666944193,0.4486884491486424,0.3538343494656327,0.08506944444444445
consep,drop_P,train_12_y640_x512,0.7552194640842476,0.7541148807565651,0.6856898273693011,0.6018294323379069,0.6040934346800846,0.29040948275862066
consep,drop_P,train_12_y640_x640,0.7869024689233601,0.7992202729080414,0.695515116783271,0.6631299734748011,0.5496311320065781,0.23525528169014084
consep,drop_P,train_17_y0_x0,0.8556921818229042,0.8213407850143047,0.6720620899188847,0.3765849836158997,0.24995820502087002,0.5586186305732485
consep,drop_P,train_17_y0_x128,0.8735141725087321,0.8252708683051266,0.6650309836127677,0.397049417984906,0.24947215676870885,0.5961299668874173
consep,drop_P,train_17_y0_x256,0.839277101597755,0.802755978496562,0.6781843418691764,0.44814317673378073,0.301058101780614,0.5765520134228188
consep,drop_P,train_17_y0_x384,0.8273481303002007,0.8001998750785754,0.6690545445811942,0.3911094119282636,0.2335849962626824,0.61953125
consep,drop_P,train_17_y0_x512,0.827695116836115,0.8094209389330065,0.6365657126989814,0.3691386524311066,0.2009399556149458,0.6424696180555556
consep,drop_P,train_17_y0_x640,0.8168527187616929,0.8021943409108032,0.6162744087510271,0.36581343658134363,0.19874413872657476,0.5910560344827587
consep,drop_P,train_17_y128_x0,0.8290013679894334,0.8028522060796699,0.6390828504936387,0.30542936112081837,0.18482693817556764,0.5843937125748503
consep,drop_P,train_17_y128_x128,0.8265954894438982,0.8062698833516494,0.6251196426685628,0.3021489600414257,0.1811985915461155,0.6201550387596899
consep,drop_P,train_17_y128_x256,0.8089887640455903,0.759087564386464,0.6340338983063253,0.38179969496695476,0.22329349750413746,0.5629432624113475
consep,drop_P,train_17_y128_x384,0.8002645502650584,0.7641856034841089,0.63632754342522,0.33003945415716507,0.18879070956039443,0.5356721698113207
consep,drop_P,train_17_y128_x512,0.7994503032300677,0.7839545167410488,0.6542182095337568,0.3985334393497659,0.22114000054730218,0.5326450892857143
consep,drop_P,train_17_y128_x640,0.8102535696706972,0.7909950533371773,0.619279454723771,0.3708367930620906,0.2171445997622902,0.5638451986754967
consep,drop_P,train_17_y256_x0,0.8198344391269646,0.7936235779332385,0.6746886867445141,0.3317390767711676,0.24396238833264772,0.5801411290322581
consep,drop_P,train_17_y256_x128,0.8166298355962587,0.8087746992547798,0.6882315386260688,0.3609156233795096,0.27726028259754637,0.5261130136986302
consep,drop_P,train_17_y256_x256,0.7799952055622078,0.747637175112406,0.6320712826747815,0.38226355182581084,0.22182327566178472,0.4822443181818182
consep,drop_P,train_17_y256_x384,0.7634925724065281,0.6922626454882795,0.5446845886020745,0.31198079231692677,0.12541122686610368,0.5172806291390728
consep,drop_P,train_17_y256_x512,0.8119062325368043,0.7777777777784671,0.6255359842069731,0.36514926953207705,0.14422808369138757,0.532077205882353
consep,drop_P,train_17_y256_x640,0.816164236767671,0.805181283685065,0.6360914003006441,0.3446430041999506,0.17678730647767082,0.5394435975609756
consep,drop_P,train_17_y384_x0,0.8319433009989764,0.7916155920573024,0.7166018278954701,0.3579692051602164,0.2455524633599926,0.5910659509202454
consep,drop_P,train_17_y384_x128,0.8313975271640827,0.8030685837663579,0.6897554767755437,0.3382719085236529,0.2551981628988862,0.57001953125
consep,drop_P,train_17_y384_x256,0.8221634789824751,0.7869537364571569,0.6339807446167456,0.3677854394453122,0.2685569708127104,0.5628004807692307
consep,drop_P,train_17_y384_x384,0.785407900650413,0.7113685614281073,0.5734946659999517,0.4168634860651866,0.2628026534596694,0.4924363057324841
consep,drop_P,train_17_y384_x512,0.8244062011098723,0.7873392091478462,0.6446388847704445,0.4081341719077568,0.281566096984756,0.5663154069767442
consep,drop_P,train_17_y384_x640,0.8235677481113958,0.8020540299178343,0.6401293190552634,0.3454895010363784,0.2474900774727027,0.6027070063694268
consep,drop_P,train_17_y512_x0,0.8311110150631446,0.7941023931249065,0.7249463251724644,0.3983630335681724,0.2631384989438993,0.54130859375
consep,drop_P,train_17_y512_x128,0.8358254368429197,0.7977987119105119,0.674839774714326,0.3145474648554731,0.2958974686773422,0.645481418918919
consep,drop_P,train_17_y512_x256,0.8363506187996411,0.7918369616598776,0.6275860039444761,0.3681908094948265,0.24230245116811777,0.5899884259259259
consep,drop_P,train_17_y512_x384,0.8063536843402338,0.7753380061795325,0.6409056412862354,0.4289172639673423,0.2638879969643225,0.6296768707482994
consep,drop_P,train_17_y512_x512,0.8150181753480896,0.7899503037001934,0.6819227952723038,0.4183897243107769,0.31452158473080205,0.5270712209302325
consep,drop_P,train_17_y512_x640,0.815998863313877,0.7890908142784421,0.6671754921579451,0.33207140872464574,0.26379545945313326,0.5486111111111112
consep,drop_P,train_17_y640_x0,0.828930960209078,0.787450742649932,0.6591836144309337,0.4309881148607617,0.23639840356812908,0.5389683734939759
consep,drop_P,train_17_y640_x128,0.8410740989578877,0.7905424595290388,0.6496316420695362,0.37070559610705595,0.18745979955254896,0.5712256493506493
consep,drop_P,train_17_y640_x256,0.8400370532888694,0.7941317429048561,0.6606362548368709,0.4231906025009473,0.222982752019948,0.6227235099337748
consep,drop_P,train_17_y640_x384,0.8112779731201365,0.7878022247963371,0.6675390035240143,0.3549353366298973,0.2061872406243708,0.5493032094594594
consep,drop_P,train_17_y640_x512,0.8069335089668385,0.7850540549375019,0.6877775037010121,0.33314464861099014,0.2125848259506371,0.564453125
consep,drop_P,train_17_y640_x640,0.8141413572780867,0.7989116992338644,0.6954252034810682,0.3023555466076102,0.21961038587499707,0.5583934294871795
consep,drop_P,train_1_y0_x0,0.630419738228884,0.648749962212737,0.54534546545497,0.3463166463166463,0.2521920317742594,0.45060170807453415
consep,drop_P,train_1_y0_x128,0.6694553274231317,0.665862339386904,0.6009108270909331,0.3875449903741525,0.31241438777366404,0.41970736994219654
consep,drop_P,train_1_y0_x256,0.7635744036358819,0.7460149610318176,0.7034387115084835,0.49692208477457933,0.4558834909874984,0.32385537790697677
consep,drop_P,train_1_y0_x384,0.809759072889236,0.8032571249620842,0.7812187812196218,0.5277511961722487,0.48512323338508573,0.23209269662921347
consep,drop_P,train_1_y0_x512,0.7161154345029498,0.7490110599842656,0.7419339600371206,0.4934892693513383,0.4263748883994212,0.19140625
consep,drop_P,train_1_y0_x640,0.6842489505413009,0.7185903083725234,0.697432528605149,0.46868530020703936,0.40196495312877795,0.24619932432432431
consep,drop_P,train_1_y128_x0,0.6433454763229536,0.6374573892137685,0.5618138424841919,0.3599672757022089,0.30649487277263354,0.32875
consep,drop_P,train_1_y128_x128,0.6652855874530095,0.651680043532677,0.6108998732584905,0.3592197106272824,0.2680005013307517,0.3808092948717949
consep,drop_P,train_1_y128_x256,0.7504949143294747,0.734391685058253,0.7061631335119861,0.47762057539578184,0.4270972881518581,0.3096855590062112
consep,drop_P,train_1_y128_x384,0.780850814486225,0.7870048849403389,0.7688573425038842,0.5433736034153874,0.4947694091080673,0.2760719476744186
consep,drop_P,train_1_y128_x512,0.7307249712338825,0.7560528246537412,0.7585137663739187,0.519086096405684,0.4055471698330219,0.1928680981595092
consep,drop_P,train_1_y128_x640,0.7122484860352387,0.7424888808228874,0.7518111964887387,0.49707840739230874,0.37331804937093693,0.19904458598726116
consep,drop_P,train_1_y256_x0,0.6403568977371291,0.6440402161931538,0.5820756667377399,0.2860239162929746,0.18328608795460383,0.32523148148148145
consep,drop_P,train_1_y256_x128,0.7443963443971641,0.717063370450788,0.6988938523726365,0.3378433784337843,0.2687015547807039,0.4053362573099415
consep,drop_P,train_1_y256_x256,0.7970237572141752,0.7727668574279275,0.7638428565120777,0.4488756703167951,0.37629632633553844,0.37972184065934067
consep,drop_P,train_1_y256_x384,0.8118186127360203,0.8129167760576901,0.7919588269842425,0.565042320650834,0.4700009587358167,0.29130175159235666
consep,drop_P,train_1_y256_x512,0.7375919473500767,0.789806234205351,0.7695601748605159,0.56013143483023,0.4290251636835769,0.20044378698224852
consep,drop_P,train_1_y256_x640,0.6970115611161418,0.7614259597821793,0.7415137141689359,0.5256499651359697,0.42818673986097483,0.21818862275449102
consep,drop_P,train_1_y384_x0,0.6850757084569012,0.6970913121595494,0.6288230976279184,0.3232348776046935,0.2616209840415447,0.33505917159763315
consep,drop_P,train_1_y384_x128,0.7693387946174097,0.7594259304312837,0.7357590148293974,0.38522449667256337,0.33352145452177967,0.35119485294117647
consep,drop_P,train_1_y384_x256,0.8364752086405585,0.8129099157490268,0.7861366868781605,0.47949986576151576,0.3792705001555981,0.3786489520958084
consep,drop_P,train_1_y384_x384,0.8410730458141811,0.817247527962985,0.7756006301699104,0.5127513487003433,0.4357814627391345,0.35824548192771083
consep,drop_P,train_1_y384_x512,0.7554481907907307,0.779536792730482,0.7457695271931583,0.5407663931340811,0.4375522331927635,0.28360849056603776
consep,drop_P,train_1_y384_x640,0.6914144533681815,0.7770089285726729,0.7456341253945548,0.5645189453466039,0.5002200641023129,0.2709334935897436
consep,drop_P,train_1_y512_x0,0.6584819816579097,0.6654652922955905,0.5767853059996312,0.36774129941831807,0.22552701816943044,0.376953125
consep,drop_P,train_1_y512_x128,0.7009800465356378,0.6993328072325873,0.6492877026374676,0.3892460258135247,0.3121005726619244,0.32424428104575165
consep,drop_P,train_1_y512_x256,0.8320082831053064,0.814225012441855,0.7700918914071954,0.5027900822642812,0.4028970844316374,0.3701435810810811
consep,drop_P,train_1_y512_x384,0.8090807331754265,0.7903458213264036,0.7501166588901361,0.4892703862660944,0.4204296570416736,0.361731843575419
consep,drop_P,train_1_y512_x512,0.7345258515082846,0.7279860505680132,0.7060168346679622,0.4875711506592694,0.4101486832161503,0.27562111801242234
consep,drop_P,train_1_y512_x640,0.699515240057776,0.7881744096140136,0.7507127514167127,0.6018103858980467,0.48766692640412096,0.2891122611464968
consep,drop_P,train_1_y640_x0,0.6390625490885016,0.6689949313893281,0.568026400845208,0.4223042771110818,0.26246564543135614,0.3037167159763314
consep,drop_P,train_1_y640_x128,0.6307563727554085,0.666857704275148,0.5972926566322034,0.3974028945712488,0.3260833610266544,0.3303444602272727
consep,drop_P,train_1_y640_x256,0.7995857783928231,0.8229671513205239,0.7888345991979642,0.597762959776296,0.5271801289059722,0.28715701219512196
consep,drop_P,train_1_y640_x384,0.7671133271020717,0.7832471561541714,0.7775287294987814,0.5710804224207962,0.4939496757486821,0.36556603773584906
consep,drop_P,train_1_y640_x512,0.7125815174184159,0.7317549175710968,0.719037060501464,0.5170237631476432,0.43697026256709454,0.24139636075949367
consep,drop_P,train_1_y640_x640,0.6866840731092024,0.7743387047748597,0.7296512850724366,0.5984642301710731,0.4639131219835415,0.17604166666666668
consep,drop_P,train_3_y0_x0,0.741396544339064,0.7323157976302305,0.6313447541568467,0.34982221292616605,0.1761399821311067,0.40248493975903615
consep,drop_P,train_3_y0_x128,0.739943173322342,0.7605266478788519,0.6581310065767004,0.42353293413173654,0.2840553859863507,0.31994047619047616
consep,drop_P,train_3_y0_x256,0.7075252743806006,0.7053469852118073,0.6322320556844438,0.42694805194805197,0.28591218420734843,0.2767857142857143
consep,drop_P,train_3_y0_x384,0.7232637732085796,0.6721848473119222,0.6109288441897195,0.3156772788359053,0.20706333209909947,0.2754934210526316
consep,drop_P,train_3_y0_x512,0.7679497522191773,0.7438939749487924,0.665754923414481,0.3063206976944996,0.25724934585406,0.3353763812154696
consep,drop_P,train_3_y0_x640,0.7191359250299045,0.7252264617086411,0.6603035631000025,0.40322270013481415,0.29259976814771793,0.28832547169811323
consep,drop_P,train_3_y128_x0,0.7265475347038061,0.7265473745974581,0.6057487859309469,0.3089387190907695,0.11648685174422241,0.42231145251396646
consep,drop_P,train_3_y128_x128,0.7488196178287178,0.7649056393704701,0.6299861781332476,0.435948679003957,0.21777142720170156,0.4555871212121212
consep,drop_P,train_3_y128_x256,0.72524816573234,0.7101386337073321,0.5834693073775292,0.45379049099120977,0.26186987442385673,0.3943452380952381
consep,drop_P,train_3_y128_x384,0.7138161439818035,0.651275668949436,0.5328041881293231,0.2888478966996832,0.15696923833790183,0.32163592896174864
consep,drop_P,train_3_y128_x512,0.7790647790653366,0.7620953174940611,0.6167963186161477,0.2809240736126437,0.2218772943469232,0.42004751461988304
consep,drop_P,train_3_y128_x640,0.7865465227587334,0.803786134561986,0.6672140682210571,0.43675505381990026,0.31777153645815437,0.4473852040816326
consep,drop_P,train_3_y256_x0,0.7394485998980924,0.7407729859154231,0.607130016318812,0.3738732965953266,0.15515683211241404,0.47670118343195267
consep,drop_P,train_3_y256_x128,0.7044396931212915,0.7416391299620841,0.5716318018701813,0.4918201516793066,0.2092271433680443,0.49462256493506496
consep,drop_P,train_3_y256_x256,0.7190638372202746,0.7193154530398103,0.5586679725773468,0.5094445578925872,0.2719432393935381,0.4500194099378882
consep,drop_P,train_3_y256_x384,0.7498333703628365,0.7039084963199346,0.5635212159608501,0.4406864530225783,0.2486708336089275,0.3820941091954023
consep,drop_P,train_3_y256_x512,0.7781015452545162,0.7458948310020258,0.613816958026818,0.435410647957078,0.29616344820884216,0.39281449044585987
consep,drop_P,train_3_y256_x640,0.7513540748212894,0.7558679220270659,0.6140924882800483,0.4522869523350987,0.2977359302398219,0.4166666666666667
consep,drop_P,train_3_y384_x0,0.7001108237912814,0.6632975363249558,0.5674884775785811,0.3769493631562597,0.17636455548948915,0.37636264534883723
consep,drop_P,train_3_y384_x128,0.6438760214707032,0.6874709437489106,0.5179172441124633,0.4147825372029927,0.19651798810808427,0.3511450381679389
consep,drop_P,train_3_y384_x256,0.7139525845327869,0.7588068565269321,0.5707306434042716,0.48358029635562677,0.2330658501987065,0.4346590909090909
consep,drop_P,train_3_y384_x384,0.771973491802458,0.7648331704601256,0.6180876641404917,0.5004975124378109,0.2856214010385134,0.5033922697368421
consep,drop_P,train_3_y384_x512,0.8062221019888915,0.8053392014367046,0.679048098716699,0.4956261908886194,0.36712923300541334,0.5413602941176471
consep,drop_P,train_3_y384_x640,0.79601990049807,0.8099747474752927,0.6677775332484429,0.4942755456455555,0.33145874060037767,0.544921875
consep,drop_P,train_3_y512_x0,0.7533225728913997,0.7078831697009084,0.5965372699121686,0.45653084425297674,0.2422486000944531,0.3127806886227545
consep,drop_P,train_3_y512_x128,0.7981089502530404,0.7684148860735411,0.6114856105794287,0.44686830835117775,0.23308973146458847,0.49050632911392406
consep,drop_P,train_3_y512_x256,0.7933500661220594,0.783402235492931,0.6024561520298117,0.3879207752465148,0.19727055554514894,0.512438322368421
consep,drop_P,train_3_y512_x384,0.770256319500427,0.7567693588684204,0.6097395089450801,0.43811667784270525,0.26446308367673416,0.4395583832335329
consep,drop_P,train_3_y512_x512,0.8060726648319494,0.809195813579601,0.6687743352535234,0.49926237203272383,0.37947883280580597,0.5522127329192547
consep,drop_P,train_3_y512_x640,0.8327660540054137,0.836711343576777,0.7030817382938995,0.5078869536641473,0.3878224088913376,0.5541801948051948
consep,drop_P,train_3_y640_x0,0.797342486989708,0.7565351102005214,0.6001732328943012,0.3856534090909091,0.196164036880574,0.45814732142857145
consep,drop_P,train_3_y640_x128,0.8118171330336558,0.763947612664319,0.5917416773836498,0.4191423971901068,0.1938892573854844,0.4421875
consep,drop_P,train_3_y640_x256,0.8195950947895987,0.7673481037505179,0.5627695061444847,0.3968404265922456,0.1774605796550207,0.578441722972973
consep,drop_P,train_3_y640_x384,0.781450088420692,0.748921832884943,0.5707701457048365,0.3800799776806473,0.19342620732402896,0.4122891104294479
consep,drop_P,train_3_y640_x512,0.7937020360779494,0.7818204551144604,0.6201202238664405,0.47130242825607066,0.31344706787224474,0.4402462121212121
consep,drop_P,train_3_y640_x640,0.7760454878950354,0.7665657012566227,0.6444760165088814,0.4970703622560758,0.3110594796103484,0.4753815406976744
consep,drop_P,train_6_y0_x0,0.7585700716701556,0.7508725425237426,0.6889916895251608,0.45366386230813693,0.3800832416174579,0.37287808641975306
consep,drop_P,train_6_y0_x128,0.7376094631161451,0.7333830521127371,0.6848734040264667,0.45273564463705307,0.38911131904879526,0.38125
consep,drop_P,train_6_y0_x256,0.7937188623327436,0.7928699207775592,0.7482772820871701,0.5450372637086027,0.47249309234607917,0.4264008620689655
consep,drop_P,train_6_y0_x384,0.8380197589842633,0.8267817371942462,0.7759619974094235,0.6288033374144107,0.5091071247488232,0.4658368644067797
consep,drop_P,train_6_y0_x512,0.865903416357512,0.845565117978197,0.7933181317419659,0.5731128540740371,0.46277971372276683,0.4337316176470588
consep,drop_P,train_6_y0_x640,0.846788990826469,0.8337639965555891,0.7796425731394985,0.49963671591184305,0.3793589381694058,0.43629032258064515
consep,drop_P,train_6_y128_x0,0.786890038886101,0.776816871492105,0.6979783312864459,0.4923244124439614,0.4393532917048992,0.46244352409638556
consep,drop_P,train_6_y128_x128,0.7849691594901084,0.7597499255738025,0.724771808497814,0.5110891178190652,0.4660104638104385,0.42074548192771083
consep,drop_P,train_6_y128_x256,0.7924407431140537,0.7736576289215389,0.7449379125188921,0.5203839353372064,0.4724934011225674,0.40587121212121213
consep,drop_P,train_6_y128_x384,0.8060681603994586,0.778956731686324,0.731984217895553,0.5346887036224465,0.4485956369995618,0.4369318181818182
consep,drop_P,train_6_y128_x512,0.8412197686651394,0.8047582501926142,0.7503804248592416,0.5505444160171357,0.42797080662333625,0.47171160130718953
consep,drop_P,train_6_y128_x640,0.8541610557510493,0.8472948156530068,0.7751179652447053,0.553604740480632,0.42758505115195405,0.4721153846153846
consep,drop_P,train_6_y256_x0,0.8028376248034608,0.8024758388538319,0.734489051095528,0.5556400185818657,0.4742034356311061,0.4852377300613497
consep,drop_P,train_6_y256_x128,0.8297997644293662,0.8004843371619386,0.7458631124855262,0.5827151335311572,0.5031801042536048,0.4403861464968153
consep,drop_P,train_6_y256_x256,0.8212568261486571,0.782178217823674,0.7275601868506822,0.4847195357833656,0.4597925526361507,0.38390771028037385
consep,drop_P,train_6_y256_x384,0.7823742392736216,0.7443376242474159,0.6753502626982073,0.4570275403608737,0.35423681576507393,0.36117788461538464
consep,drop_P,train_6_y256_x512,0.8021585411246663,0.7712807650110861,0.696481043504277,0.48755319769136596,0.4051235813979613,0.37776295731707316
consep,drop_P,train_6_y256_x640,0.8743524453430999,0.8711335557771563,0.7717884994449242,0.5706798866855524,0.4471519262114698,0.5127840909090909
consep,drop_P,train_6_y384_x0,0.78004271015408,0.7766380433700537,0.7090790657287476,0.4415277911569213,0.41963798748199926,0.5107421875
consep,drop_P,train_6_y384_x128,0.8103395008760073,0.7816837930420707,0.7143473785579096,0.4522463085139805,0.4037751722535667,0.5136589403973509
consep,drop_P,train_6_y384_x256,0.8252056993790541,0.7981871867074216,0.7418391295085245,0.4765284396228328,0.3979175449433964,0.42453703703703705
consep,drop_P,train_6_y384_x384,0.7977335817781582,0.7772853185604381,0.7187748470296997,0.5226560617016148,0.44210825892321853,0.35441616766467066
consep,drop_P,train_6_y384_x512,0.8259212954699473,0.8157977092075616,0.7470059054038661,0.573933602600729,0.4760061160724355,0.3782662429378531
consep,drop_P,train_6_y384_x640,0.8453692370468047,0.8565562295853637,0.7782291461258993,0.6053636976552551,0.4876121422868361,0.49041666666666667
consep,drop_P,train_6_y512_x0,0.7532841188727871,0.7802720833497723,0.673121288908615,0.42842612419700216,0.41161178079457483,0.41909950657894735
consep,drop_P,train_6_y512_x128,0.7770792896672063,0.7737774753726776,0.6874738282022069,0.41874422899353647,0.36101103431900444,0.44503348214285715
consep,drop_P,train_6_y512_x256,0.7718969905683041,0.7713490217026914,0.6885748566868132,0.4209299804899198,0.34180722770714916,0.437594696969697
consep,drop_P,train_6_y512_x384,0.7693163641429539,0.7972916375827261,0.6950752393991276,0.49971211724679404,0.44312953232286423,0.45272943037974683
consep,drop_P,train_6_y512_x512,0.783434597388842,0.8175099890392225,0.7332994019603852,0.6074229851085597,0.47690632634025376,0.4840943113772455
consep,drop_P,train_6_y512_x640,0.7811215696686921,0.8156386922830089,0.7592534008237939,0.567850348763475,0.44609728936250564,0.4421027131782946
consep,drop_P,train_6_y640_x0,0.7300715424008067,0.7987429534121728,0.7015982450651783,0.5433,0.4854849607107347,0.4838068181818182
consep,drop_P,train_6_y640_x128,0.7474841306711644,0.7847283585734339,0.7000400939352196,0.5058040835053912,0.4289486349453244,0.5127010233918129
consep,drop_P,train_6_y640_x256,0.7608650447090827,0.7862788491949295,0.6790750141020403,0.45036301108139093,0.3631995982711331,0.5167910447761194
consep,drop_P,train_6_y640_x384,0.7615717130518161,0.8087783326939648,0.6296340588398133,0.4234739216624513,0.2506909666960471,0.5431910569105691
consep,drop_P,train_6_y640_x512,0.7688574744179454,0.8044805806616028,0.6940906685493241,0.5053317224352577,0.3787549542157242,0.48418560606060607
consep,drop_P,train_6_y640_x640,0.7880309688230381,0.7902713014000091,0.729566360053747,0.5062654641232341,0.41768330684817967,0.4408637152777778
consep,drop_H,train_12_y0_x0,0.4552332913332135,0.18456181084245143,0.12143028559823782,0.10166240409207161,0.02983362019506598,0.03869047619047619
consep,drop_H,train_12_y0_x128,0.2087542088074913,7.824726133973025e-11,2.9027576196544917e-11,0.0,0.0,0.0
consep,drop_H,train_12_y0_x256,0.06088560894272272,0.09123649470693439,0.06675811618350443,0.04779874213836478,0.07037037037037037,0.03515625
consep,drop_H,train_12_y0_x384,0.3276318959448897,0.3651115618822234,0.23336118074027626,0.22332506203473945,0.10055887567168818,0.4288194444444444
consep,drop_H,train_12_y0_x512,0.35371114086934835,0.41233407080458606,0.29508982036490944,0.2597108517679847,0.18617891307161266,0.25815217391304346
consep,drop_H,train_12_y0_x640,0.559550229330381,0.6400727650774419,0.5004201288441749,0.4141859610437339,0.31906722816448424,0.23958333333333334
consep,drop_H,train_12_y128_x0,0.4026924202691633,0.2226078334352353,0.1560319675357601,0.12524407252440725,0.04360790599549778,0.18649193548387097
consep,drop_H,train_12_y128_x128,0.07467057103282894,2.9717682019919234e-11,1.3266118333599546e-11,0.0,0.0,0.0
consep,drop_H,train_12_y128_x256,0.04293236129925208,0.06517311611681195,0.04664293606178173,0.03368421052631579,0.04376994578926098,0.005208333333333333
consep,drop_H,train_12_y128_x384,0.38379254458048956,0.42304471613761435,0.2703424592266494,0.25705263157894737,0.10845893630426535,0.3104967948717949
consep,drop_H,train_12_y128_x512,0.6986167388612741,0.6901133255218169,0.5369526819788327,0.44114886427632816,0.2727422045607714,0.3623417721518987
consep,drop_H,train_12_y128_x640,0.7706827901523273,0.773507303931733,0.638596491232297,0.473255328040117,0.2766020999168034,0.3268229166666667
consep,drop_H,train_12_y256_x0,0.5093904448267088,0.41221765915266384,0.3078412391205576,0.2596184933721306,0.1326153466324532,0.22552083333333334
consep,drop_H,train_12_y256_x128,0.21145185504586206,0.24334114640436097,0.14108262109240932,0.13852498786996603,0.05268349284730695,0.31875
consep,drop_H,train_12_y256_x256,0.24407287248260454,0.2863358259784319,0.13255622805699352,0.1408407011012874,0.053087046265462255,0.3411458333333333
consep,drop_H,train_12_y256_x384,0.46057222610662146,0.48883897235029006,0.3241192411985174,0.2627193759971636,0.13924238972857833,0.3227040816326531
consep,drop_H,train_12_y256_x512,0.8505784061720666,0.8591767254741693,0.7749524714855637,0.5098130841121495,0.40643072282391085,0.3188202247191011
consep,drop_H,train_12_y256_x640,0.7966999138062222,0.8228031953543596,0.7577002053410705,0.40821544230441453,0.27718383671180247,0.35773809523809524
consep,drop_H,train_12_y384_x0,0.8262319377611622,0.8030690537147356,0.6754080813573613,0.5500495540138751,0.3842535453109956,0.23932926829268292
consep,drop_H,train_12_y384_x128,0.5824279641100041,0.5281582952905601,0.3955743750936269,0.3094170403587444,0.17205084603233523,0.31875
consep,drop_H,train_12_y384_x256,0.4102829537713892,0.39048165138488417,0.25487793383679064,0.21132140996700816,0.10604299319344115,0.2721354166666667
consep,drop_H,train_12_y384_x384,0.5916817359929172,0.5737514518073046,0.4249411764773536,0.29223842195540306,0.16944282035657138,0.3353587962962963
consep,drop_H,train_12_y384_x512,0.7901826905371806,0.7951977401166102,0.7018896071643226,0.5035837536501194,0.4652680783090515,0.34507042253521125
consep,drop_H,train_12_y384_x640,0.7321554770341683,0.7470593360656351,0.6845959077555287,0.44948219247284665,0.38218437390312837,0.37275
consep,drop_H,train_12_y512_x0,0.8219178082273098,0.8288288288358384,0.6835908756554971,0.5524475524475524,0.44002009792422053,0.330625
consep,drop_H,train_12_y512_x128,0.6973442019537905,0.718880432120823,0.6022602989500134,0.4800145348837209,0.3640274088336228,0.3046875
consep,drop_H,train_12_y512_x256,0.571894536570484,0.6047548291331165,0.4890487087366942,0.41485634197617377,0.24895640702217045,0.22355769230769232
consep,drop_H,train_12_y512_x384,0.648111332019612,0.6464155528661477,0.47943001610021996,0.3580858085808581,0.18904656087031343,0.15773809523809523
consep,drop_H,train_12_y512_x512,0.8139245752201419,0.8236714975869073,0.7036581273106202,0.6410482272627175,0.5582946730194001,0.41884328358208955
consep,drop_H,train_12_y512_x640,0.7527882673245562,0.7745644898328794,0.681762101751348,0.6164516576501595,0.5559773095237137,0.3633140756302521
consep,drop_H,train_12_y640_x0,0.6155242850832718,0.6327241079359128,0.5050691244391684,0.3735803945008966,0.0990990990990991,0.27619485294117646
consep,drop_H,train_12_y640_x128,0.6541353383603119,0.6865431104074722,0.5831216483323984,0.5226993865030675,0.2623092969655615,0.28860294117647056
consep,drop_H,train_12_y640_x256,0.8189738625450643,0.8558008454741287,0.7727101394733241,0.6964143426294821,0.5214389808729084,0.20975378787878787
consep,drop_H,train_12_y640_x384,0.6490233144407995,0.6860643185394774,0.6287762416889714,0.4956481905634448,0.45524109791892803,0.09618055555555556
consep,drop_H,train_12_y640_x512,0.7552194640842476,0.7828904731078599,0.7170717919768644,0.6432374866879659,0.653881740577263,0.31007543103448276
consep,drop_H,train_12_y640_x640,0.7869024689233601,0.8275980140416436,0.7257288423474989,0.7058995327102804,0.634411745505499,0.25264084507042256
consep,drop_H,train_17_y0_x0,0.8556921818229042,0.8272098776854327,0.6842661592947406,0.28323888081179716,0.2623435639585785,0.6694864649681529
