target,feature,spearman_rho,spearman_abs,spearman_p,n
eval__boundary_error_area_frac,feat__global_uncertainty__mean_margin_uncertainty,0.9061598816876186,0.9061598816876186,9.627096612141162e-190,504
eval__boundary_error_area_frac,feat__global_uncertainty__max_margin_uncertainty,0.5256640224076252,0.5256640224076252,3.751657722595812e-37,504
eval__boundary_error_area_frac,feat__global_uncertainty__foreground_area_frac,0.8622785351417994,0.8622785351417994,1.932153465807378e-150,504
eval__boundary_error_area_frac,feat__boundary_risk__pred_boundary_area_frac,0.906962923450154,0.906962923450154,1.2364347092441448e-190,504
eval__boundary_error_area_frac,feat__boundary_risk__boundary_mean_entropy,0.7030079624443559,0.7030079624443559,2.4995787863905794e-76,504
eval__boundary_error_area_frac,feat__boundary_risk__boundary_max_entropy,0.2903390840305119,0.2903390840305119,3.0199616729398165e-11,504
eval__boundary_error_area_frac,feat__boundary_risk__boundary_mean_margin_uncertainty,0.7103223820524377,0.7103223820524377,1.3877051607660016e-78,504
eval__boundary_error_area_frac,feat__boundary_risk__boundary_high_entropy_frac,-0.8039442212515251,0.8039442212515251,2.212924633005685e-115,504
eval__boundary_error_area_frac,feat__uncertainty_cluster__high_uncertainty_area_frac,0.6605644278706261,0.6605644278706261,1.7164639775342594e-64,504
eval__boundary_error_area_frac,feat__uncertainty_cluster__high_uncertainty_threshold,0.9352713142244813,0.9352713142244813,1.3734466852247406e-228,504
eval__boundary_error_area_frac,feat__uncertainty_cluster__high_uncertainty_component_count,0.5202771569445132,0.5202771569445132,2.654917294802155e-36,504
eval__boundary_error_area_frac,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,-0.40684703196536104,0.40684703196536104,1.6312105282376937e-21,504
eval__boundary_error_area_frac,feat__uncertainty_cluster__high_uncertainty_small_component_count,0.4516581151550794,0.4516581151550794,1.0546773312092392e-26,504
eval__boundary_error_area_frac,feat__topology_risk__component_count,0.8551844776547781,0.8551844776547781,2.23230022089617e-145,504
eval__boundary_error_area_frac,feat__topology_risk__largest_component_area_frac,0.6801535784716587,0.6801535784716587,1.0487680599865403e-69,504
eval__boundary_error_area_frac,feat__topology_risk__small_component_count,0.8170154394306749,0.8170154394306749,4.0156219328587e-122,504
eval__boundary_error_area_frac,feat__topology_risk__mean_component_area_frac,0.37038855981166163,0.37038855981166163,7.806454422326716e-18,504
eval__boundary_error_area_frac,feat__topology_risk__component_area_cv,0.6529019859461858,0.6529019859461858,1.4752941261459465e-62,504
eval__boundary_error_area_frac,feat__topology_risk__mean_eccentricity,-0.030489567089942018,0.030489567089942018,0.49463951819100477,504
eval__boundary_error_area_frac,feat__topology_risk__mean_solidity,-0.4997173125256439,0.4997173125256439,3.4004823198530776e-33,504
eval__boundary_error_area_frac,feat__topology_risk__euler_number,0.7502722974990869,0.7502722974990869,2.878352476625953e-92,504
eval__boundary_error_area_frac,feat__topology_risk__threshold_component_count_std,0.9053883493581587,0.9053883493581587,6.7968401400173794e-189,504
eval__boundary_error_area_frac,feat__topology_risk__threshold_area_frac_std,0.9296620551611137,0.9296620551611137,7.643908274833599e-220,504
eval__boundary_error_area_frac,feat__topology_risk__threshold_euler_std,0.8916138988985641,0.8916138988985641,7.316473917324409e-175,504
eval__boundary_error_area_frac,feat__anatomical_topological_consistency__opening_residual_frac,0.8993444045856337,0.8993444045856337,1.7341835336620375e-182,504
eval__boundary_error_area_frac,feat__anatomical_topological_consistency__closing_residual_frac,0.8167424224305977,0.8167424224305977,5.623902900444977e-122,504
eval__lecr_uncertainty,feat__global_uncertainty__mean_entropy,0.7509338781843983,0.7509338781843983,1.6247697243242218e-92,504
